Id,SalePrice
2735,134117.39094596377
2736,149027.91883337562
2737,123668.4273442994
2738,143865.472780157
2739,159131.4064213441
2740,136202.25951319627
2741,141599.70015745875
2742,156533.24067079916
2743,152544.2176719548
2744,153981.28458858508
2745,127744.38410068037
2746,133229.43091909666
2747,157330.8868013279
2748,122887.70273180575
2749,134030.38615543285
2750,137778.28381460984
2751,135880.62258594533
2752,191624.23422592587
2753,141302.2196632691
2754,198433.16716574534
2755,135113.36743011663
2756,84631.18464110546
2757,65283.404034375446
2758,82977.69713541318
2759,156350.6446792958
2760,133131.84953780868
2761,142433.1680409087
2762,142188.5110756912
2763,189746.54450669815
2764,154476.68239685704
2765,264165.0912127037
2766,136020.3016561535
2767,95105.91205511398
2768,136064.7763765814
2769,130353.8413591795
2770,132570.6854246048
2771,108023.70146841764
2772,113786.74655716783
2773,171571.99273293104
2774,143535.62353802787
2775,116534.27618864295
2776,136922.02918263382
2777,152651.3833391756
2778,109199.62231858399
2779,144067.75835546936
2780,95204.67959203565
2781,109215.80499475874
2782,100548.7967728822
2783,96439.6015364807
2784,127798.09785323676
2785,137806.92286805302
2786,66030.26164572364
2787,113443.48088879946
2788,69977.58839852599
2789,174026.50469771927
2790,99220.73525908362
2791,120273.75248272531
2792,49889.379811453095
2793,150911.85142754545
2794,104863.8254468408
2795,115313.00784047706
2796,101547.8676898674
2797,195233.48056580228
2798,111966.38701750615
2799,111234.12120622024
2800,66770.95969363747
2801,113046.11877588915
2802,134344.17035571625
2803,148530.07931913965
2804,133844.11230530625
2805,99406.50825508688
2806,84086.86431725002
2807,160140.0081288581
2808,145159.4261631094
2809,134589.130859274
2810,123975.53923862208
2811,160258.17287223734
2812,157710.86142627534
2813,133856.15969127038
2814,151873.93036216695
2815,99871.08261151247
2816,195598.99462327425
2817,137677.686252941
2818,131747.1049738725
2819,156768.37537304175
2820,139520.31548143804
2821,107571.05816853466
2822,201973.45306485434
2823,258168.33283690995
2824,159452.83456927747
2825,146318.80353114323
2826,131037.47288799116
2827,139131.0895433738
2828,233374.41348002345
2829,201481.7715078611
2830,232784.21457673673
2831,177617.97069927442
2832,237136.22453531984
2833,318008.5879366372
2834,211310.73428985514
2835,211190.9544078251
2836,191499.42888574116
2837,153935.84612130825
2838,143765.29196135537
2839,180376.9388922326
2840,199225.84755712806
2841,207838.36017400832
2842,225892.3544382524
2843,142548.35356715042
2844,157869.9235990327
2845,127790.36466206808
2846,213115.97692476455
2847,204517.26549713797
2848,215068.42532181094
2849,201031.0830909727
2850,283608.98825001024
2851,226048.74559806558
2852,224953.54616989678
2853,245629.87401156704
2854,139471.23695981904
2855,204800.31831860455
2856,204327.25615306653
2857,178466.6968180841
2858,199157.0346997618
2859,132751.35983770507
2860,122744.28650708502
2861,115512.65276484219
2862,191864.90609337468
2863,124844.84561567655
2864,256685.30730883463
2865,137263.6310071443
2866,135555.22901124324
2867,91911.2581621452
2868,107907.36365129909
2869,121355.05990236015
2870,127994.06752610572
2871,81189.56509972912
2872,47171.65696704286
2873,95158.47260555117
2874,139272.0800221931
2875,114372.72144225272
2876,159237.3913630432
2877,139809.1025800594
2878,170189.42984069415
2879,139733.58525391953
2880,96503.10190008392
2881,153905.75431223295
2882,172322.80440988674
2883,201712.01650414598
2884,198833.07164498672
2885,189017.73443767332
2886,244323.59341220718
2887,96261.30662185146
2888,133303.79446682893
2889,58101.46603333214
2890,82876.07646581806
2891,141333.27247444657
2892,44141.13600302562
2893,68412.33002725002
2894,48216.617820251806
2895,313963.7258250134
2896,293416.8994516703
2897,189128.32523560865
2898,158957.13169736954
2899,218698.22654725352
2900,158294.49620774208
2901,165456.96358342725
2902,181155.26814508377
2903,324281.7926425169
2904,337285.04868303775
2905,88623.19945158319
2906,193006.58416518304
2907,111217.95426719033
2908,137441.13066900286
2909,160270.39748384972
2910,81034.93693851278
2911,72579.66169918758
2912,147605.15404684746
2913,89772.57871111362
2914,72991.27575608468
2915,79912.80462582283
2916,85810.08461365424
2917,142092.50338087446
2918,112284.14730561465
2919,229353.3443291483
